DateTime,AddedIPs,RemovedIPs
1550059564,1,0
1550081189,0,1
1550084781,0,3
1550088375,1,4
1550091987,7,0
1550106376,0,2
1550109980,0,1
1550113584,0,9
1550117185,1,0
1550127983,0,1
1550149587,0,2
1550156783,1,0
1550160377,1,0
1550178386,0,9
1550181981,3,1
1550185582,7,0
1550199984,0,1
1550203577,1,0
1550210767,0,3
1550217985,0,3
1550221581,6,2
1550225185,2,1
1550228780,1,0
1550243180,0,1
1550250382,1,1
1550257582,0,1
1550261183,2,2
1550264780,1,0
1550268377,1,0
1550286385,1,5
1550289982,1,3
1550293581,2,9
1550297179,2,1
1550300769,5,1
1550311574,2,1
1550315174,1,0
1550329567,0,1
1550333177,0,1
1550336777,1,0
1550340369,1,0
1550362024,9,0
1550365585,1,0
1550376384,0,1
1550383576,1,0
1550441175,0,2
1550444775,2,0
1550448419,1,2
1550451974,1,2
1550455586,0,1
1550459184,0,8
1550541969,0,1
1550545587,1,0
1550552784,1,0
1550556397,5,0
1550559975,1,0
1550603176,0,9
1550606774,4,0
1550610385,3,0
1550613979,2,0
1550631977,0,2
1550635580,8,0
1550639189,0,1
1550646393,0,11
1550649985,0,1
1550653576,1,0
1550671580,0,1
1550675190,0,2
1550678786,0,2
1550682393,4,0
1550685980,1,0
1550707613,3,0
1550711206,3,0
1550714789,3,0
1550718374,1,0
1550721997,1,1
1550725590,5,1
1550732784,0,6
1550772386,0,1
1550775978,0,2
1550779581,3,2
1550783184,3,0
1550804793,0,11
1550808385,11,0
1550811990,1,0
1550819198,0,12
1550826384,0,1
1550829998,1,0
1550855190,0,1
1550862385,1,0
1550894776,1,0
1550898381,1,0
1550901974,4,0
1550905573,2,1
1550919970,0,1
1550923566,1,0
1550927179,0,1
1550930772,0,5
1550934374,1,0
1550937959,5,0
1550970379,0,1
1550973980,1,0
1550991984,0,6
1551024371,0,1
1551027980,0,2
1551035177,1,0
1551038777,2,0
1551053219,7,0
1551056790,1,0
1551060389,1,0
1551063995,1,0
1551067597,0,2
1551071174,2,0
1551074786,0,1
1551085587,0,1
1551099970,1,0
1551110774,0,1
1551114382,0,1
1551117986,2,4
1551121576,0,7
1551125185,8,0
1551128791,5,2
1551132378,1,0
1551139624,5,3
1551143176,1,1
1551146789,0,4
1551150393,0,2
1551153999,2,0
1551157590,5,1
1551161194,12,0
1551164785,0,18
1551179187,2,0
1551186389,2,4
1551189981,4,3
1551193588,8,0
1551197187,3,0
1551211588,0,4
1551215198,1,11
1551218787,14,0
1551236783,0,3
1551240392,13,0
1551243996,2,1
1551247598,0,3
1551251188,0,8
1551261998,0,2
1551265589,1,1
1551272798,1,0
1551276392,1,0
1551279998,0,3
1551283585,1,1
1551287178,1,4
1551290790,2,5
1551294387,1,4
1551297975,2,7
1551301595,3,1
1551305185,7,1
1551308786,6,0
1551312410,2,0
1551323206,0,3
1551326805,2,8
1551330397,3,1
1551333995,6,4
1551348386,0,1
1551355596,1,0
1551362794,0,1
1551366394,1,1
1551380800,1,2
1551384385,2,1
1551387979,1,0
1551398980,3,0
1551402379,5,4
1551405994,4,2
1551409594,4,1
1551413185,14,3
1551416798,2,3
1551420407,2,4
1551424008,2,7
1551427593,3,11
1551431193,4,2
1551434791,7,1
1551438395,4,2
1551441987,1,3
1551445588,2,2
1551449203,0,3
1551452799,2,11
1551456382,3,2
1551459993,8,3
1551463597,9,0
1551467193,1,2
1551470791,1,1
1551477989,0,10
1551481600,7,1
1551485210,1,5
1551488785,0,5
1551492395,3,3
1551495999,1,7
1551499597,4,0
1551503189,5,0
1551506780,3,2
1551510390,2,1
1551513980,1,0
1551571624,0,1
1551575172,0,1
1551578770,0,4
1551582378,2,5
1551585988,1,0
1551589579,2,1
1551593180,1,0
1551596782,2,1
1551600375,1,0
1551675981,1,5
1551679565,0,2
1551683184,0,3
1551690380,2,0
1551693982,1,0
1551711977,0,1
1551715574,0,1
1551719179,2,2
1551722773,1,1
1551726366,0,1
1551729978,2,1
1551733577,2,0
1551744405,14,0
1551747972,2,0
1551755180,1,2
1551758787,3,5
1551762378,1,2
1551765998,13,4
1551769568,4,1
1551773182,0,1
1551776774,1,0
1551780372,0,1
1551783971,0,3
1551787572,0,1
1551791196,4,0
1551794791,1,0
1551798380,1,0
1551805572,0,2
1551809185,0,1
1551812778,0,4
1551816374,4,6
1551819984,3,1
1551823591,3,1
1551827189,2,2
1551830823,2,0
1551834360,1,0
1551841589,0,10
1551909984,0,1
1551913582,0,5
1551917221,4,1
1551920800,2,1
1551924392,1,0
1551938797,1,1
1551942380,0,1
1551949578,1,0
1551953178,1,0
1551992779,0,1
1551999983,1,0
1552003618,0,3
1552007186,1,1
1552010791,3,2
1552014366,1,1
1552017983,5,0
1552021587,2,8
1552025185,1,6
1552028807,2,1
1552032387,1,0
1552035986,0,1
1552039586,1,0
1552075589,0,3
1552079195,2,2
1552082786,3,1
1552090010,16,0
1552093585,3,0
1552111591,1,0
1552115180,1,1
1552118776,0,3
1552122394,2,2
1552125980,4,1
1552129589,0,1
1552154795,0,1
1552158396,1,0
1552172788,0,2
1552176406,0,1
1552179998,0,4
1552183587,2,1
1552187195,0,14
1552190795,1,1
1552205179,1,0
1552266384,0,5
1552269990,1,2
1552273585,2,0
1552277188,2,2
1552280796,4,0
1552284389,4,0
1552287990,2,0
