DateTime,AddedIPs,RemovedIPs
1552479319,0,512
1552479635,2,0
1552480021,713,683
1552483022,0,1
1552486845,9,0
1552488015,61,51
1552488830,0,4
1552490440,1,0
1552490821,631,608
1552494038,4,0
1552499699,2,1
1552501236,5,0
1552501621,562,492
1552503622,63,80
1552508438,1,1
1552508878,255,0
1552510863,1,3
1552511143,0,15
1552512983,366,324
1552517320,4,0
1552521606,3,1
1552522835,3,1
1552530042,4,0
1552532475,1,2
1552537237,3,0
1552542988,1,2
1552544640,1,0
1552551645,4,1
1552554252,1,2
1552554334,0,17
1552558840,3,0
1552559738,6,0
1552565310,0,2
1552566027,2,0
1552569941,0,1
1552573233,4,0
1552573935,256,0
1552575872,70,62
1552576514,1,4
1552586377,1,1
1552587631,3,1
1552590916,69,75
1552594829,3,0
1552597082,0,2
1552598119,0,15
1552599083,3675,3403
1552602033,2,0
1552602405,246,0
1552607893,1,3
1552609235,4,0
1552609813,1062,1233
1552616621,1,0
1552618511,1,4
1552620691,1231,1145
1552623623,3,0
1552629181,2,3
1552630834,2,0
1552631735,1040,961
1552638069,2,0
1552640076,0,3
1552640724,0,24
1552642219,1147,1132
1552645225,4,0
1552649769,9,0
1552650990,2,4
1552652434,1,1
1552652821,829,782
1552655822,0,3
1552656607,254,0
1552659626,2,0
1552661967,5,0
1552663936,863,1339
1552666835,1,1
1552673035,1,2
1552674035,5,0
1552674421,591,551
1552676422,0,256
1552677317,86,64
1552681226,6,0
1552684009,2,3
1552684519,0,19
1552685221,550,533
1552690017,1,0
1552695319,2,9
1552696021,1178,1232
1552696534,3,0
1552706433,1,6
1552706821,1271,1219
1552710093,4,0
1552716921,3,2
1552717225,3,0
1552717621,992,965
1552725504,1,0
1552727121,0,18
1552727698,0,4
1552728421,895,899
1552732524,1,0
1552738522,0,4
1552739221,775,775
1552739723,11,0
1552742223,0,1
1552746035,1,0
1552747522,0,256
1552748435,2,2
1552750021,679,680
1552751803,80,72
1552753235,1,0
1552757218,253,0
1552758949,3,2
1552759229,255,0
1552761329,631,629
1552764083,55,73
1552767679,2,0
1552769458,1,6
1552770916,0,21
1552771621,576,565
1552774832,2,0
1552780475,0,2
1552782032,1,0
1552782328,253,0
1552782421,1307,1337
1552791367,2,3
1552793221,1266,1263
1552796431,2,0
1552802311,0,2
1552803625,4,0
1552804021,943,912
1552810816,6,0
1552813198,1,3
1552814121,0,14
1552814821,1046,1039
1552818034,1,0
1552823429,3,0
1552824213,0,5
1552825228,1,0
1552826133,827,819
1552829073,0,6
1552832418,2,0
1552835231,0,4
1552836421,684,689
1552839631,114,131
1552840231,2,0
1552845961,3,3
1552846893,1,0
1552847407,619,621
1552850488,40,113
1552854251,1,0
1552856882,2,1
1552857317,0,12
1552858021,554,622
1552861242,19,0
1552866318,0,256
1552868140,4,1
1552868427,1,0
1552869009,1327,1349
1552870229,1,0
1552878919,3,2
1552879806,1534,1514
1552882825,3,0
1552889207,0,1
1552890421,1573,1539
1552890926,2,0
1552893630,1,0
1552897244,5,0
1552900274,0,2
1552900520,0,32
1552901417,1294,1280
1552904432,2,0
1552905335,9,0
1552910552,1,1
1552911624,3,0
1552912280,776,765
1552915892,0,1
1552918828,19,0
1552921484,0,2
1552922821,687,675
1552926031,1,1
1552926421,0,256
1552927454,116,109
1552932502,1,4
1552933221,3,0
1552933621,607,591
1552936804,58,132
1552940424,4,1
1552943782,7,168
1552944421,483,530
1552947626,4,0
1552950025,2,2
1552954758,7,5
1552954830,3,0
1552955221,1477,1557
1552956716,1,0
1552964437,3,1
1552965758,2,2
1552966021,1587,1531
1552969229,3,0
1552976853,9,3
1552977020,1712,1682
1552977326,4,1
1552983634,8,0
1552986921,0,13
1552987832,1329,1272
1552989929,1,0
1552990833,2,0
1552993968,5,3
1552995335,5,0
1552998021,1,0
1552998687,947,939
1552998853,11,3
1553001423,0,1
1553006125,1,0
1553009426,818,797
1553009992,22,4
1553012429,2,0
1553016009,264,256
1553016614,253,0
1553019625,5,0
1553020021,789,708
1553020970,21,3
1553023355,138,93
1553027017,4,0
1553028625,1,0
1553030117,0,24
1553030821,624,583
1553032079,24,1
1553034027,4,0
1553037631,1,0
1553041820,1959,2115
1553043071,20,4
1553046622,1,0
1553048417,3,2
1553052421,1316,1404
1553054086,14,2
1553055623,4,0
1553062821,3,0
1553063221,2121,2162
1553064970,10,4
1553070020,4,0
1553072730,0,16
1553073634,1,0
1553074021,1448,1393
1553075742,22,2
1553077235,1,0
1553078134,3,0
1553080835,1,0
1553081325,10,2
1553084427,5,0
1553085082,997,986
1553085921,0,251
1553086762,24,1
1553087823,0,1
1553089227,90,65
1553091719,3,0
1553095821,894,853
1553098109,18,4
1553098828,4,0
1553106032,6,0
1553106604,791,756
1553109108,148,123
1553113234,3,0
1553116516,0,23
1553117486,1219,1197
1553119938,14,4
1553120432,2,0
1553124979,7,3
1553128021,2533,2577
1553130885,11,3
1553134826,2,0
1553138821,1377,1383
1553141963,12,4
1553142026,5,0
1553149231,2,0
1553149621,1883,1885
1553152940,15,2
1553156427,4,1
1553159721,0,16
1553160621,1015,1017
1553163624,5,0
1553164041,8,3
1553168130,2,0
1553168677,5,4
1553170823,2,1
1553171221,1140,1070
1553175040,16,5
1553177077,142,159
1553178165,1,0
1553182295,602,592
1553185396,5,2
1553186135,7,2
1553191941,2,0
1553193328,437,412
1553195476,100,66
1553196846,11,5
1553199626,4,0
1553199881,252,0
1553202679,0,22
1553203621,602,554
1553206824,1,0
1553208012,13,4
1553212367,11,8
1553214040,2,0
1553214421,516,479
1553215825,1,0
1553218993,7,4
1553221229,1,0
1553225221,2307,2465
1553228425,3,0
1553229850,6,0
1553235849,2,0
1553236221,1161,1170
1553240721,5,2
1553242825,5,0
1553246119,0,18
1553247021,592,614
1553250036,2,0
1553250920,5,0
1553251462,1,4
1553256023,8,5
1553257218,2,0
1553257621,926,934
1553261040,2,6
1553262218,5,1
1553264427,2,0
1553265379,277,337
1553268679,911,677
1553271809,1,0
1553273150,6,3
1553278816,5,0
1553279221,565,591
1553281221,98,118
1553284104,3,2
1553286011,2,0
1553289318,0,19
1553290021,365,372
1553293217,1,0
1553294760,4,5
1553299716,1,1
1553300420,1,0
1553300821,446,437
1553305631,5,6
1553311621,1300,1289
1553314817,3,0
1553316663,5,3
1553322018,4,0
1553322421,763,750
1553327214,3,5
1553329278,2,0
1553331915,0,22
1553333407,680,648
1553336415,3,0
1553338347,2,5
1553340928,2,0
1553343621,1,0
1553344021,643,621
1553347482,0,5
1553349239,2,4
1553350823,4,0
1553355087,603,600
1553358021,1,0
1553359992,1,2
1553360671,61,52
1553361979,509,0
1553364038,255,0
1553365220,5,0
1553365621,572,580
1553367624,115,69
